Offence_Month,Rego_State,Clt_Catg,Camera_Type,Location_Code,Location_Desc,Offence_Desc,Sum_Pen_Amt,Sum_Inf_Count,Sum_With_Amt,Sum_With_Count
Jul-10,NSW,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1025,GUNGAHLIN DRIVE/GUNDAROO DRIVE,Non-School Zone Exceed Speed Limit <= 15 Km/H,471,3,0,0
Jul-10,NSW,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1006,NORTHBOURNE AVENUE/ANTILL STREET/MOUAT STREET,Proceed When Traffic Arrow Red,7098,26,273,1
Jul-10,NSW,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1023,CANBERRA AVENUE/HINDMARSH DRIVE/NEWCASTLE STREET,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,735,3,245,1
Jul-10,NSW,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1002,NORTHBOURNE AVENUE/BARRY DRIVE/COOYONG STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,2826,18,0,0
Jul-10,NSW,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1002,NORTHBOURNE AVENUE/BARRY DRIVE/COOYONG STREET,Proceed When Traffic Light Red,273,1,0,0
Jul-10,NSW,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1020,BARRY DRIVE/MARCUS CLARKE STREET,Proceed When Traffic Light Red,273,1,0,0
Jul-10,NSW,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1007,GINNINDERRA DRIVE/AIKMAN DRIVE,Proceed When Traffic Light Red,273,1,0,0
Jul-10,NSW,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1023,CANBERRA AVENUE/HINDMARSH DRIVE/NEWCASTLE STREET,Proceed When Traffic Arrow Red,4914,18,0,0
Jul-10,NSW,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1023,CANBERRA AVENUE/HINDMARSH DRIVE/NEWCASTLE STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,4239,27,0,0
Jul-10,NSW,,FIXED ONLY SPEED CAMERA,1026,BARTON HIGHWAY BETWEEN CURRAN DRIVE AND GOLD CREEK ROAD,Non-School Zone Exceed Speed Limit <= 15 Km/H,0,1,0,1
Jul-10,NSW,,FIXED ONLY SPEED CAMERA,1031,FEDERAL HIGHWAY BETWEEN ANTILL STREET AND MAJURA ROAD,Non-School Zone Exceed Speed Limit By > 30 But <= 45 Km/H,664,1,0,0
Jul-10,NSW,,FIXED ONLY SPEED CAMERA,1029,MONARO HIGHWAY BETWEEN MUGGA LANE AND ISABELLA DRIVE,Non-School Zone Exceed Speed Limit <= 15 Km/H,0,1,0,1
Jul-10,NSW,,FIXED ONLY SPEED CAMERA,1030,FEDERAL HIGHWAY BETWEEN ZELLING STREET AND ANTILL STREET,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,245,1,245,1
Jul-10,NSW,,FIXED ONLY SPEED CAMERA,1026,BARTON HIGHWAY BETWEEN CURRAN DRIVE AND GOLD CREEK ROAD,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,0,1,0,1
Jul-10,NSW,,MOBILE SPEED CAMERA,45,DRYANDRA STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,0,1,0,1
Jul-10,NSW,,RED LIGHT AND SPEED CAMERA,1002,NORTHBOURNE AVENUE/BARRY DRIVE/COOYONG STREET,Proceed When Traffic Light Red,0,0,,1
Jul-10,NSW,,RED LIGHT AND SPEED CAMERA,1006,NORTHBOURNE AVENUE/ANTILL STREET/MOUAT STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,0,3,0,3
Jul-10,NSW,,RED LIGHT AND SPEED CAMERA,1022,HINDMARSH DRIVE/BALL STREET,Non-School Zone Exceed Speed Limit By > 30 But <= 45 Km/H,664,1,664,1
Jul-10,NSW,,RED LIGHT AND SPEED CAMERA,1006,NORTHBOURNE AVENUE/ANTILL STREET/MOUAT STREET,Proceed When Traffic Light Red,0,1,0,1
Jul-10,NSW,,RED LIGHT AND SPEED CAMERA,1024,CANBERRA AVENUE/CAPTAIN COOK CRESCENT/MANUKA CIRCLE,Non-School Zone Exceed Speed Limit <= 15 Km/H,0,1,0,1
Jul-10,NT,OTHER PRSN,FIXED ONLY SPEED CAMERA,1028,MONARO HIGHWAY BETWEEN LANYON DRIVE AND SHEPPARD STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,314,2,0,0
Jul-10,NT,OTHER PRSN,FIXED ONLY SPEED CAMERA,1027,BARTON HIGHWAY BETWEEN GUNGAHLIN DRIVE AND ELLENBOROUGH STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,NT,OTHER PRSN,FIXED ONLY SPEED CAMERA,1026,BARTON HIGHWAY BETWEEN CURRAN DRIVE AND GOLD CREEK ROAD,Non-School Zone Exceed Speed Limit <= 15 Km/H,314,2,0,0
Jul-10,NT,OTHER PRSN,FIXED ONLY SPEED CAMERA,1030,FEDERAL HIGHWAY BETWEEN ZELLING STREET AND ANTILL STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,NT,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1006,NORTHBOURNE AVENUE/ANTILL STREET/MOUAT STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,QLD,OTHER ORGN,RED LIGHT AND SPEED CAMERA,1022,HINDMARSH DRIVE/BALL STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,745,1,0,0
Jul-10,QLD,OTHER ORGN,RED LIGHT AND SPEED CAMERA,1004,DRAKEFORD DRIVE/BODDINGTON CRESCENT/MARCONI CRESCENT,Non-School Zone Exceed Speed Limit <= 15 Km/H,745,1,0,0
Jul-10,QLD,OTHER ORGN,RED LIGHT AND SPEED CAMERA,1006,NORTHBOURNE AVENUE/ANTILL STREET/MOUAT STREET,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,1185,1,0,0
Jul-10,QLD,OTHER PRSN,FIXED ONLY SPEED CAMERA,1031,FEDERAL HIGHWAY BETWEEN ANTILL STREET AND MAJURA ROAD,Non-School Zone Exceed Speed Limit <= 15 Km/H,628,4,0,0
Jul-10,QLD,OTHER PRSN,FIXED ONLY SPEED CAMERA,1030,FEDERAL HIGHWAY BETWEEN ZELLING STREET AND ANTILL STREET,Non-School Zone Exceed Speed Limit By > 30 But <= 45 Km/H,664,1,0,0
Jul-10,QLD,OTHER PRSN,FIXED ONLY SPEED CAMERA,1026,BARTON HIGHWAY BETWEEN CURRAN DRIVE AND GOLD CREEK ROAD,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,980,4,0,0
Jul-10,QLD,OTHER PRSN,FIXED ONLY SPEED CAMERA,1027,BARTON HIGHWAY BETWEEN GUNGAHLIN DRIVE AND ELLENBOROUGH STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,1570,10,0,0
Jul-10,QLD,OTHER PRSN,FIXED ONLY SPEED CAMERA,1028,MONARO HIGHWAY BETWEEN LANYON DRIVE AND SHEPPARD STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,1727,11,157,1
Jul-10,QLD,OTHER PRSN,FIXED ONLY SPEED CAMERA,1035,"TUGGERANONG PARKWAY NEAR COTTER ROAD OVERPASS, SOUTHBOUND",Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,QLD,OTHER PRSN,FIXED ONLY SPEED CAMERA,1026,BARTON HIGHWAY BETWEEN CURRAN DRIVE AND GOLD CREEK ROAD,Non-School Zone Exceed Speed Limit <= 15 Km/H,3611,23,785,5
Jul-10,QLD,OTHER PRSN,FIXED ONLY SPEED CAMERA,1029,MONARO HIGHWAY BETWEEN MUGGA LANE AND ISABELLA DRIVE,Non-School Zone Exceed Speed Limit <= 15 Km/H,1727,11,157,1
Jul-10,QLD,OTHER PRSN,FIXED ONLY SPEED CAMERA,1034,"TUGGERANONG PARKWAY NEAR COTTER ROAD OVERPASS, NORTHBOUND",Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,QLD,OTHER PRSN,FIXED ONLY SPEED CAMERA,1029,MONARO HIGHWAY BETWEEN MUGGA LANE AND ISABELLA DRIVE,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,490,2,0,0
Jul-10,QLD,OTHER PRSN,FIXED ONLY SPEED CAMERA,1030,FEDERAL HIGHWAY BETWEEN ZELLING STREET AND ANTILL STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,314,2,0,0
Jul-10,QLD,OTHER PRSN,MOBILE SPEED CAMERA,73,MUGGA LANE,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,QLD,OTHER PRSN,MOBILE SPEED CAMERA,90,MAJURA ROAD,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,245,1,0,0
Jul-10,QLD,OTHER PRSN,MOBILE SPEED CAMERA,94,SOUTHERN CROSS DRIVE,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,QLD,OTHER PRSN,MOBILE SPEED CAMERA,102,FAIRBAIRN AVENUE,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,QLD,OTHER PRSN,MOBILE SPEED CAMERA,46,NEWMAN MORRIS CIRCUIT,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,QLD,OTHER PRSN,MOBILE SPEED CAMERA,90,MAJURA ROAD,Non-School Zone Exceed Speed Limit <= 15 Km/H,314,2,0,0
Jul-10,QLD,OTHER PRSN,MOBILE SPEED CAMERA,20,MONARO HIGHWAY,Non-School Zone Exceed Speed Limit <= 15 Km/H,314,2,0,0
Jul-10,QLD,OTHER PRSN,MOBILE SPEED CAMERA,105,STONEHAVEN CRESCENT,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,QLD,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1020,BARRY DRIVE/MARCUS CLARKE STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,471,3,0,0
Jul-10,QLD,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1006,NORTHBOURNE AVENUE/ANTILL STREET/MOUAT STREET,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,1225,5,0,0
Jul-10,QLD,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1002,NORTHBOURNE AVENUE/BARRY DRIVE/COOYONG STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,QLD,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1023,CANBERRA AVENUE/HINDMARSH DRIVE/NEWCASTLE STREET,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,0,0,245,1
Jul-10,QLD,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1011,GINNINDERRA DRIVE/COULTER DRIVE,Non-School Zone Exceed Speed Limit By > 45 Km/H,1811,1,0,0
Jul-10,QLD,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1024,CANBERRA AVENUE/CAPTAIN COOK CRESCENT/MANUKA CIRCLE,Non-School Zone Exceed Speed Limit <= 15 Km/H,471,3,0,0
Jul-10,QLD,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1023,CANBERRA AVENUE/HINDMARSH DRIVE/NEWCASTLE STREET,Proceed When Traffic Arrow Red,273,1,0,0
Jul-10,QLD,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1022,HINDMARSH DRIVE/BALL STREET,Proceed When Traffic Light Red,546,2,0,0
Jul-10,QLD,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1021,HINDMARSH DRIVE/YAMBA DRIVE,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,0,0,245,1
Jul-10,QLD,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1024,CANBERRA AVENUE/CAPTAIN COOK CRESCENT/MANUKA CIRCLE,Proceed When Traffic Light Red,273,1,273,1
Nov-22,ACT,OTHER PRSN,MOBILE SPEED CAMERA,64,HINDMARSH DRIVE,20 Non-school zone exceed speed limit by <= 15km/h,0,0,301,1
Jul-10,QLD,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1006,NORTHBOURNE AVENUE/ANTILL STREET/MOUAT STREET,Proceed When Traffic Arrow Red,273,1,0,0
Jul-10,QLD,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1022,HINDMARSH DRIVE/BALL STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,1570,10,0,0
Jul-10,QLD,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1006,NORTHBOURNE AVENUE/ANTILL STREET/MOUAT STREET,Proceed When Traffic Light Red,819,3,0,0
Jul-10,QLD,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1004,DRAKEFORD DRIVE/BODDINGTON CRESCENT/MARCONI CRESCENT,Non-School Zone Exceed Speed Limit <= 15 Km/H,314,2,0,0
Jul-10,QLD,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1023,CANBERRA AVENUE/HINDMARSH DRIVE/NEWCASTLE STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,0,0,157,1
Jul-10,QLD,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1006,NORTHBOURNE AVENUE/ANTILL STREET/MOUAT STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,628,4,0,0
Jul-10,QLD,,RED LIGHT AND SPEED CAMERA,1002,NORTHBOURNE AVENUE/BARRY DRIVE/COOYONG STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,0,0,157,1
Jul-10,SA,OTHER ORGN,FIXED ONLY SPEED CAMERA,1026,BARTON HIGHWAY BETWEEN CURRAN DRIVE AND GOLD CREEK ROAD,Non-School Zone Exceed Speed Limit <= 15 Km/H,745,1,0,0
Jul-10,SA,OTHER PRSN,FIXED ONLY SPEED CAMERA,1030,FEDERAL HIGHWAY BETWEEN ZELLING STREET AND ANTILL STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,314,2,0,0
Jul-10,SA,OTHER PRSN,FIXED ONLY SPEED CAMERA,1026,BARTON HIGHWAY BETWEEN CURRAN DRIVE AND GOLD CREEK ROAD,Non-School Zone Exceed Speed Limit <= 15 Km/H,1099,7,0,0
Jul-10,SA,OTHER PRSN,FIXED ONLY SPEED CAMERA,1027,BARTON HIGHWAY BETWEEN GUNGAHLIN DRIVE AND ELLENBOROUGH STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,628,4,0,0
Jul-10,SA,OTHER PRSN,FIXED ONLY SPEED CAMERA,1026,BARTON HIGHWAY BETWEEN CURRAN DRIVE AND GOLD CREEK ROAD,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,245,1,0,0
Jul-10,SA,OTHER PRSN,FIXED ONLY SPEED CAMERA,1029,MONARO HIGHWAY BETWEEN MUGGA LANE AND ISABELLA DRIVE,Non-School Zone Exceed Speed Limit <= 15 Km/H,314,2,0,0
Jul-10,SA,OTHER PRSN,FIXED ONLY SPEED CAMERA,1030,FEDERAL HIGHWAY BETWEEN ZELLING STREET AND ANTILL STREET,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,245,1,0,0
Jul-10,SA,OTHER PRSN,FIXED ONLY SPEED CAMERA,1028,MONARO HIGHWAY BETWEEN LANYON DRIVE AND SHEPPARD STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,471,3,0,0
Jul-10,SA,OTHER PRSN,FIXED ONLY SPEED CAMERA,1029,MONARO HIGHWAY BETWEEN MUGGA LANE AND ISABELLA DRIVE,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,245,1,0,0
Jul-10,SA,OTHER PRSN,MOBILE SPEED CAMERA,102,FAIRBAIRN AVENUE,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,SA,OTHER PRSN,MOBILE SPEED CAMERA,91,ELLENBOROUGH STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,SA,OTHER PRSN,MOBILE SPEED CAMERA,90,MAJURA ROAD,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,SA,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1006,NORTHBOURNE AVENUE/ANTILL STREET/MOUAT STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,314,2,0,0
Jul-10,SA,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1022,HINDMARSH DRIVE/BALL STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,SA,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1024,CANBERRA AVENUE/CAPTAIN COOK CRESCENT/MANUKA CIRCLE,Proceed When Traffic Light Red,273,1,0,0
Jul-10,SA,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1025,GUNGAHLIN DRIVE/GUNDAROO DRIVE,Proceed When Traffic Light Red,273,1,0,0
Jul-10,SA,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1024,CANBERRA AVENUE/CAPTAIN COOK CRESCENT/MANUKA CIRCLE,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,SA,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1022,HINDMARSH DRIVE/BALL STREET,Proceed When Traffic Light Red,273,1,0,0
Jul-10,SA,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1006,NORTHBOURNE AVENUE/ANTILL STREET/MOUAT STREET,Proceed When Traffic Light Red,273,1,0,0
Jul-10,TAS,OTHER PRSN,FIXED ONLY SPEED CAMERA,1031,FEDERAL HIGHWAY BETWEEN ANTILL STREET AND MAJURA ROAD,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,TAS,OTHER PRSN,FIXED ONLY SPEED CAMERA,1029,MONARO HIGHWAY BETWEEN MUGGA LANE AND ISABELLA DRIVE,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,TAS,OTHER PRSN,FIXED ONLY SPEED CAMERA,1026,BARTON HIGHWAY BETWEEN CURRAN DRIVE AND GOLD CREEK ROAD,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,TAS,OTHER PRSN,FIXED ONLY SPEED CAMERA,1034,"TUGGERANONG PARKWAY NEAR COTTER ROAD OVERPASS, NORTHBOUND",Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,TAS,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1006,NORTHBOURNE AVENUE/ANTILL STREET/MOUAT STREET,Proceed When Traffic Arrow Red,273,1,0,0
Jul-10,TAS,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1022,HINDMARSH DRIVE/BALL STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,TAS,,FIXED ONLY SPEED CAMERA,1029,MONARO HIGHWAY BETWEEN MUGGA LANE AND ISABELLA DRIVE,Non-School Zone Exceed Speed Limit By > 45 Km/H,0,0,1811,1
Jul-10,TAS,,FIXED ONLY SPEED CAMERA,1032,MONARO HIGHWAY NEAR HINDMARSH DRIVE OVERPASS,Non-School Zone Exceed Speed Limit <= 15 Km/H,0,0,157,1
Jul-10,VIC,OTHER ORGN,FIXED ONLY SPEED CAMERA,1031,FEDERAL HIGHWAY BETWEEN ANTILL STREET AND MAJURA ROAD,Non-School Zone Exceed Speed Limit <= 15 Km/H,1490,2,0,0
Jul-10,VIC,OTHER ORGN,FIXED ONLY SPEED CAMERA,1026,BARTON HIGHWAY BETWEEN CURRAN DRIVE AND GOLD CREEK ROAD,Non-School Zone Exceed Speed Limit <= 15 Km/H,3725,5,0,0
Jul-10,VIC,OTHER PRSN,FIXED ONLY SPEED CAMERA,1030,FEDERAL HIGHWAY BETWEEN ZELLING STREET AND ANTILL STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,1413,9,0,0
Jul-10,VIC,OTHER PRSN,FIXED ONLY SPEED CAMERA,1027,BARTON HIGHWAY BETWEEN GUNGAHLIN DRIVE AND ELLENBOROUGH STREET,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,245,1,0,0
Jul-10,VIC,OTHER PRSN,FIXED ONLY SPEED CAMERA,1028,MONARO HIGHWAY BETWEEN LANYON DRIVE AND SHEPPARD STREET,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,245,1,0,0
Jul-10,VIC,OTHER PRSN,FIXED ONLY SPEED CAMERA,1027,BARTON HIGHWAY BETWEEN GUNGAHLIN DRIVE AND ELLENBOROUGH STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,2355,15,0,0
Jul-10,VIC,OTHER PRSN,FIXED ONLY SPEED CAMERA,1031,FEDERAL HIGHWAY BETWEEN ANTILL STREET AND MAJURA ROAD,Non-School Zone Exceed Speed Limit <= 15 Km/H,314,2,0,0
Jul-10,VIC,OTHER PRSN,FIXED ONLY SPEED CAMERA,1026,BARTON HIGHWAY BETWEEN CURRAN DRIVE AND GOLD CREEK ROAD,Non-School Zone Exceed Speed Limit By > 45 Km/H,1811,1,0,0
Jul-10,VIC,OTHER PRSN,FIXED ONLY SPEED CAMERA,1035,"TUGGERANONG PARKWAY NEAR COTTER ROAD OVERPASS, SOUTHBOUND",Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,VIC,OTHER PRSN,FIXED ONLY SPEED CAMERA,1026,BARTON HIGHWAY BETWEEN CURRAN DRIVE AND GOLD CREEK ROAD,Non-School Zone Exceed Speed Limit <= 15 Km/H,14758,94,314,2
Jul-10,VIC,OTHER PRSN,FIXED ONLY SPEED CAMERA,1026,BARTON HIGHWAY BETWEEN CURRAN DRIVE AND GOLD CREEK ROAD,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,1715,7,490,2
Jul-10,VIC,OTHER PRSN,FIXED ONLY SPEED CAMERA,1028,MONARO HIGHWAY BETWEEN LANYON DRIVE AND SHEPPARD STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,3140,20,157,1
Jul-10,VIC,OTHER PRSN,FIXED ONLY SPEED CAMERA,1029,MONARO HIGHWAY BETWEEN MUGGA LANE AND ISABELLA DRIVE,Non-School Zone Exceed Speed Limit <= 15 Km/H,3454,22,471,3
Jul-10,VIC,OTHER PRSN,FIXED ONLY SPEED CAMERA,1031,FEDERAL HIGHWAY BETWEEN ANTILL STREET AND MAJURA ROAD,Non-School Zone Exceed Speed Limit By > 30 But <= 45 Km/H,664,1,0,0
Jul-10,VIC,OTHER PRSN,FIXED ONLY SPEED CAMERA,1030,FEDERAL HIGHWAY BETWEEN ZELLING STREET AND ANTILL STREET,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,245,1,0,0
Jul-10,VIC,OTHER PRSN,FIXED ONLY SPEED CAMERA,1029,MONARO HIGHWAY BETWEEN MUGGA LANE AND ISABELLA DRIVE,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,490,2,0,0
Jul-10,VIC,OTHER PRSN,MOBILE SPEED CAMERA,20,MONARO HIGHWAY,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,VIC,OTHER PRSN,MOBILE SPEED CAMERA,102,FAIRBAIRN AVENUE,Non-School Zone Exceed Speed Limit <= 15 Km/H,471,3,0,0
Jul-10,VIC,OTHER PRSN,MOBILE SPEED CAMERA,83,COMMONWEALTH AVENUE,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,VIC,OTHER PRSN,MOBILE SPEED CAMERA,18,MELROSE DRIVE,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,VIC,OTHER PRSN,MOBILE SPEED CAMERA,61,BARTON HIGHWAY,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,VIC,OTHER PRSN,MOBILE SPEED CAMERA,14,HINDMARSH DRIVE,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,VIC,OTHER PRSN,MOBILE SPEED CAMERA,115,ISABELLA DRIVE,Non-School Zone Exceed Speed Limit <= 15 Km/H,314,2,0,0
Jul-10,VIC,OTHER PRSN,MOBILE SPEED CAMERA,82,WILLIAM HOVELL DRIVE,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,245,1,0,0
Jul-10,VIC,OTHER PRSN,MOBILE SPEED CAMERA,22,NORTHBOURNE AVENUE,Non-School Zone Exceed Speed Limit <= 15 Km/H,471,3,0,0
Jul-10,VIC,OTHER PRSN,MOBILE SPEED CAMERA,94,SOUTHERN CROSS DRIVE,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,VIC,OTHER PRSN,MOBILE SPEED CAMERA,72,MONARO HIGHWAY,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,245,1,0,0
Jul-10,VIC,OTHER PRSN,MOBILE SPEED CAMERA,90,MAJURA ROAD,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,245,1,0,0
Jul-10,VIC,OTHER PRSN,MOBILE SPEED CAMERA,111,LIMESTONE AVENUE,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,VIC,OTHER PRSN,MOBILE SPEED CAMERA,120,KALGOORLIE CRESCENT,Non-School Zone Exceed Speed Limit <= 15 Km/H,0,0,157,1
Jul-10,VIC,OTHER PRSN,MOBILE SPEED CAMERA,55,ATHLLON DRIVE,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,157,1
Jul-10,VIC,OTHER PRSN,MOBILE SPEED CAMERA,90,MAJURA ROAD,Non-School Zone Exceed Speed Limit <= 15 Km/H,628,4,314,2
Jul-10,VIC,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1020,BARRY DRIVE/MARCUS CLARKE STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,1413,9,0,0
Jul-10,VIC,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1002,NORTHBOURNE AVENUE/BARRY DRIVE/COOYONG STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,628,4,0,0
Jul-10,VIC,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1006,NORTHBOURNE AVENUE/ANTILL STREET/MOUAT STREET,Proceed When Traffic Light Red,273,1,0,0
Jul-10,VIC,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1023,CANBERRA AVENUE/HINDMARSH DRIVE/NEWCASTLE STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,157,1,0,0
Jul-10,VIC,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1022,HINDMARSH DRIVE/BALL STREET,Non-School Zone Exceed Speed Limit <= 15 Km/H,1884,12,157,1
Jul-10,VIC,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1024,CANBERRA AVENUE/CAPTAIN COOK CRESCENT/MANUKA CIRCLE,Non-School Zone Exceed Speed Limit <= 15 Km/H,1099,7,0,0
Jul-10,VIC,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1002,NORTHBOURNE AVENUE/BARRY DRIVE/COOYONG STREET,Proceed When Traffic Light Red,546,2,0,0
Jul-10,VIC,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1020,BARRY DRIVE/MARCUS CLARKE STREET,Proceed When Traffic Light Red,546,2,0,0
Jul-10,VIC,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1023,CANBERRA AVENUE/HINDMARSH DRIVE/NEWCASTLE STREET,Proceed When Traffic Arrow Red,273,1,0,0
Jul-10,VIC,OTHER PRSN,RED LIGHT AND SPEED CAMERA,1006,NORTHBOURNE AVENUE/ANTILL STREET/MOUAT STREET,Non-School Zone Exceed Speed Limit > 15 But <= 30 Km/H,245,1,0,0
